row_number,term_code,subj_code,crse_numb,crse_title,crse_equiv,crse_text,note_row,crn,ptrm_code,seq_numb,schd_code,schd_type,schd_sort,credit_hrs,link_conn,start_date,end_date,sundays,mondays,tuesdays,wednesdays,thursdays,fridays,saturdays,times,locations,max_enrl,enrl,seats,wlist,perc_full,xlist_max,xlist_cur,instructors,tuition_code,tuition_desc,bill_hrs,note_bottom,notes_skill,crse_row_num,crse_row_total
24,202620,PHYC,1320,Physics in & Around You II,,,,22573,1,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,M,,,,,,1435-1725,Studley SIR JAMES DUNN BUILDING 201,OPEN (1)  DISP  (3)  RADT  (10)  DMUT  (5)  NUMT  (5),1 1 16 5 0,0 2 -6 0 5,0 0,95.8%,,,Hartery S.,,,0,,[],2,44
25,202620,PHYC,1320,Physics in & Around You II,,,,22574,1,B02,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,T,,,,,1435-1725,Studley SIR JAMES DUNN BUILDING 201,20,15,5,0,75.0%,,,Hartery S.,,,0,,[],2,44
26,202620,PHYC,1320,Physics in & Around You II,,,,22575,1,B03,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,W,,,,1435-1725,Studley SIR JAMES DUNN BUILDING 201,OPEN (7)  DMUT  (7)  RADT  (6)  NUMT  (2),10 6 0 1,-3 1 6 1,0,77.3%,,,Hartery S.,,,0,,[],2,44
27,202620,PHYC,1320,Physics in & Around You II,,,,22576,1,B04,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,,R,,,1435-1725,Studley SIR JAMES DUNN BUILDING 201,20,20,0,0,WLIST,,,Hartery S.,,,0,,[],2,44
28,202620,PHYC,1320,Physics in & Around You II,,,,22577,1,B05,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,,,F,,1435-1725,Studley SIR JAMES DUNN BUILDING 201,OPEN (2)  DMUT  (4)  NUMT  (5)  RADT  (12),6 2 5 10,-4 2 0 2,0,WLIST,,,Hartery S.,,,0,,[],2,44
29,202620,PHYC,1320,Physics in & Around You II,,,,22578,1,B06,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,,R,,,1005-1255,Studley SIR JAMES DUNN BUILDING 201,22,18,4,0,81.8%,,,Hartery S.,,,0,,[],2,44
30,202620,PHYC,1320,Physics in & Around You II,,,S,22579,1,B07,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,24,0,24,,0.0%,,,Hartery S.,,,0,,[],2,44
31,202620,PHYC,1320,Physics in & Around You II,,,S,22580,1,B99,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,5,1,4,0,20.0%,,,Hartery S.,,,0,,[],2,44
32,202620,PHYC,1600,Understanding Weather,,,,22581,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,1635-1725,Studley SIR JAMES DUNN BUILDING 101,80,19,61,,23.8%,,,Chang R.,,,3,,[],3,44
33,202620,PHYC,2050,Computer Simulations in Sci.,,,,22582,1,01,L,Lec,1,3,T0,07-JAN-2026,09-APR-2026,,M,,W,,F,,1035-1125,Studley KILLAM LIBRARY 4106,30,31,-1,,FULL,40,37,Xiao P.,,,3,,[],4,44
34,202620,PHYC,2050,Computer Simulations in Sci.,,,,22583,1,T01,T,Tut,3,0,L0,07-JAN-2026,09-APR-2026,,,,W,,,,1135-1225,Studley MONA CAMPBELL BUILDING 2107,30,31,-1,,FULL,40,37,Xiao P.,,,0,,[],4,44
35,202620,PHYC,2270,Intro to Applied Geophysics,202620-ERTH-2270,,,22584,1,01,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,M,,W,,,,1135-1255,Studley LSC-COMMON AREA C212,5,3,2,,60.0%,20,19,Zoghbi C.,,,3,,[],5,44
36,202620,PHYC,2270,Intro to Applied Geophysics,202620-ERTH-2270,,,22585,1,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,T,,,,,1135-1225,Studley LSC-BIOL&EARTH B2012,5,3,2,,60.0%,20,19,Zoghbi C.,,,0,,[],5,44
37,202620,PHYC,2310,Energy and the Environment,202620-ENVS-2310,,,22586,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,1335-1425,Studley LSC-COMMON AREA C242,60,29,31,,48.3%,110,45,Metzger M.,,,3,,[],6,44
38,202620,PHYC,2452,Stellar & Galactic Astrophysic,,,,22587,1,01,L,Lec,1,3,T0,07-JAN-2026,09-APR-2026,,,T,,R,,,1735-1855,Studley SIR JAMES DUNN BUILDING 101,82,82,0,,FULL,,,Bennett P.,,,3,,[],7,44
39,202620,PHYC,2452,Stellar & Galactic Astrophysic,,,,22588,1,T01,T,Tut,3,0,L0,07-JAN-2026,09-APR-2026,,,T,,,,,1905-1955,Studley SIR JAMES DUNN BUILDING 101,82,82,0,,FULL,,,Bennett P.,,,0,,[],7,44
40,202620,PHYC,2510,Electricity & Magnetism,,,,22589,1,01,L,Lec,1,3,T0,07-JAN-2026,09-APR-2026,,,T,,R,,,1435-1555,Studley SIR JAMES DUNN BUILDING 302,44,32,12,,72.7%,,,Bardouille T.,,,3,,[],8,44
41,202620,PHYC,2510,Electricity & Magnetism,,,,22590,1,T01,T,Tut,3,0,L0,07-JAN-2026,09-APR-2026,,,,W,,,,1335-1425,Studley SIR JAMES DUNN BUILDING 302,44,32,12,,72.7%,,,Bardouille T.,,,0,,[],8,44
42,202620,PHYC,3010,Experimental Physics II,,,,22591,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,,,1435-1725,Studley SIR JAMES DUNN BUILDING 107,21,6,15,,28.6%,,,Monchesky T. (P) Kreplak L.,,,3,,[],9,44
43,202620,PHYC,3180,Contemporary Physics,,,,22593,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,0835-0955,Studley SIR JAMES DUNN BUILDING 221C,35,10,25,,28.6%,,,Hall K.,,,3,,[],10,44
44,202620,PHYC,3210,Statistical Mechanics,,,,22594,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,0835-0925,Studley SIR JAMES DUNN BUILDING 221C,35,11,24,,31.4%,,,Xiao P.,,,3,,[],11,44
45,202620,PHYC,3250,Computational Methods in Phyc,,,,22595,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1305-1425,Studley LSC-COMMON AREA C202,35,16,19,,45.7%,,,Maassen J.,,,3,,[],12,44
46,202620,PHYC,3400,Stellar Astrophysics,,,,22596,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,0935-1025,Studley LSC-COMMON AREA C234,40,8,32,,20.0%,,,Chapman S.,,,3,,[],13,44
47,202620,PHYC,3590,Advanced Classical Mechanics,,,,22597,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1005-1125,Studley SIR JAMES DUNN BUILDING 221C,30,23,7,,76.7%,,,Duck T.,,,3,,[],14,44
48,202620,PHYC,4230,Intro to Solid State Physics,,,,22600,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1005-1125,Studley LSC-COMMON AREA C234,20,6,14,,30.0%,40,9,Hall K.,,,3,,[],15,44
49,202620,PHYC,4250,Topics in Numerical Computing,,,,22602,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,0935-1025,Studley LSC-COMMON AREA C208,20,3,17,,15.0%,40,7,Rutenberg A.,,,3,,[],16,44
50,202620,PHYC,4412,Atmospheric Dynamics II,202620-OCEA-4412,,,22603,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,W,,F,,1005-1125,Studley SIR JAMES DUNN BUILDING 302,15,7,8,,46.7%,21,9,Hartery S.,,,3,,[],17,44
51,202620,PHYC,4505,Atmospheric Physics,202620-OCEA-4505,,,22604,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,1335-1425,Studley LSC-COMMON AREA C234,15,5,10,,33.3%,40,6,Zhou X.,,,3,,[],18,44
52,202620,PHYC,4550,Synoptic Meteorology II,202620-OCEA-4550,,,22605,1,01,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,,T,,R,,,1135-1255,Studley SIR JAMES DUNN BUILDING 221C,10,8,2,,80.0%,30,8,Simpkin T.,,,3,,[],19,44
53,202620,PHYC,4550,Synoptic Meteorology II,202620-OCEA-4550,,,22606,1,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,T,,R,,,1305-1425,Studley SIR JAMES DUNN BUILDING 221C,10,8,2,,80.0%,30,8,Simpkin T.,,,0,,[],19,44
54,202620,PHYC,4570,Radiative Transfer,,,,22607,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,,,1135-1255,Studley SIR JAMES DUNN BUILDING 302,20,9,11,,45.0%,36,9,Duck T.,,,3,,[],20,44
55,202620,PHYC,4850,Honors Research Project II,,,R,22609,1,01,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,M,,W,,,,1135-1255,Studley SIR JAMES DUNN BUILDING 135,20,10,10,,50.0%,,,Kreplak L.,,,3,,[],21,44
56,202620,PHYC,4850,Honors Research Project II,,,,22610,1,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,20,10,10,,50.0%,,,Kreplak L.,,,0,,[],21,44
57,202620,PHYC,5230,Intro Solid State Physics,,,R,23743,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1005-1125,Studley LSC-COMMON AREA C234,20,3,17,,15.0%,40,9,Hall K.,,,3,,[],22,44
58,202620,PHYC,5230,Intro Solid State Physics,,,R,23744,2,T01,L,Lec,1,0,,07-JAN-2026,09-APR-2026,,M,,,,,,1135-1225,Studley MONA CAMPBELL BUILDING 2107,20,0,20,,0.0%,20,0,Hall K.,,,0,,[],22,44
59,202620,PHYC,5250,Topics in Numerical Computing,,,,23745,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,0935-1025,Studley LSC-COMMON AREA C208,20,4,16,,20.0%,40,7,Rutenberg A.,,,3,,[],23,44
60,202620,PHYC,5412,Atmospheric Dynamics II,202620-OCEA-5412,,R,23746,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,W,,F,,1005-1125,Studley SIR JAMES DUNN BUILDING 302,2,1,1,,50.0%,21,9,Hartery S.,,,3,,[],24,44
61,202620,PHYC,5505,Atmospheric Physics,202620-OCEA-5505,,R,23747,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,1335-1425,Studley LSC-COMMON AREA C234,5,1,4,,20.0%,40,6,Zhou X.,,,3,,[],25,44
62,202620,PHYC,5550,Synoptic Meteorology II,202620-OCEA-5550,,R,23748,2,01,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,,T,,R,,,1135-1255,Studley SIR JAMES DUNN BUILDING 221C,5,0,5,,0.0%,30,8,Simpkin T.,,,3,,[],26,44
63,202620,PHYC,5550,Synoptic Meteorology II,202620-OCEA-5550,,,23749,2,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,T,,R,,,1305-1425,Studley SIR JAMES DUNN BUILDING 221C,5,0,5,,0.0%,30,8,Simpkin T.,,,0,,[],26,44
64,202620,PHYC,5570,Radiative Transfer,202620-OCEA-5570,,R,23750,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,,,1135-1255,Studley SIR JAMES DUNN BUILDING 302,15,0,15,,0.0%,36,9,Duck T.,,,3,,[],27,44
65,202620,PHYC,6201,Solid State Physics,,,R,23752,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1605-1725,Studley LSC-COMMON AREA C212,20,3,17,,15.0%,,,Maassen J.,,,3,,[],28,44
66,202620,PHYC,6410,Med. Img. Physics (Part II),202620-MEDP-6410,,S R,23754,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,0935-1055,Other HFX INFIRMARY (HI) 3900,20,0,20,,0.0%,40,6,Beyea S.,,,3,"Class held in Suite 3900, Halifax Infirmary.",[],29,44
67,202620,PHYC,6423,Radiation Therapy Physics,,,S R,23755,2,01,L,Lec,1,4,,07-JAN-2026,09-APR-2026,,,,W,,F,,1105-1225 1205-1325,Other NS CANCER CTRE(NSCC) 3026 Other NS CANCER CTRE(NSCC) 3026,20,0,20,,0.0%,,,Monajemi T. (P) Cherpak A.,,,4,Class held in Dickson Building room 3026.,[],30,44
68,202620,PHYC,6431,Radiation Safety & Protection,202620-MEDP-6431,,S R,23756,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,W,,F,,0935-1055 1035-1155,Other NS CANCER CTRE(NSCC) 3026 Other NS CANCER CTRE(NSCC) 3026,20,0,20,,0.0%,40,6,Mawko G.,,,3,Class held in Dickson Building room 3026.,[],31,44
69,202620,PHYC,6450,Computational Meth in Med Phyc,202620-MEDP-6450,,S R,23757,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,,,1405-1525,Other NS CANCER CTRE(NSCC) 3026,20,0,20,,0.0%,40,6,Robar J.,,,3,Class held in Dickson Building room 3026.,[],32,44
70,202620,PHYC,6600,Topics in Physics.,,,R,23758,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,0935-1025,Studley SIR JAMES DUNN BUILDING 221C,15,11,4,,73.3%,,,Metzger M.,,,3,,[],33,44
71,202620,PHYC,6601,Topics in Physics,,,R,23759,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,5,3,2,,60.0%,,,Kreplak L.,,,3,,[],34,44
72,202620,PHYC,6602,Topics in Physics,,,R,23760,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,9,0,9,,0.0%,,,Kreplak L.,,,3,,[],35,44
73,202620,PHYC,6801,MSc Seminar,,,R,23761,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1605-1725,Studley SIR JAMES DUNN BUILDING 302,18,5,13,,27.8%,36,7,Yang C. (P) Duck T.,,,3,,[],36,44
74,202620,PHYC,6802,PhD Seminars,,,R,23762,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1605-1725,Studley SIR JAMES DUNN BUILDING 302,18,2,16,,11.1%,36,7,Yang C. (P) Duck T.,,,3,,[],37,44
75,202620,PHYC,8891,Co-Op Work Term I,,,,22611,1,01,W,WkT,8,0,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,20,0,20,,0.0%,,,Yang C.,,,0,,[],38,44
76,202620,PHYC,8892,Co-Op Work Term II,,,,22612,1,01,W,WkT,8,0,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,20,0,20,,0.0%,,,Yang C.,T690,Science - Coop Fee,0,,[],39,44
77,202620,PHYC,8893,Co-Op Work Term III,,,,22613,1,01,W,WkT,8,0,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,20,0,20,,0.0%,,,Yang C.,T690,Science - Coop Fee,0,,[],40,44
78,202620,PHYC,8894,Co-Op Work Term IV,,,,22614,1,01,W,WkT,8,0,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,9,0,9,,0.0%,,,Labrie D.,T690,Science - Coop Fee,0,,[],41,44
79,202620,PHYC,9000,Master's Thesis,,,R,23763,2,01,S,Ths,8,0,,07-JAN-2026,09-APR-2026,,,T,,R,,,1435-1555,Studley SIR JAMES DUNN BUILDING 221C,21,13,8,,61.9%,,,Duck T.,,Science - Coop Fee,0,,[],42,44
80,202620,PHYC,9520,Prelim Doctoral Exam,,,R,23764,2,01,L,Lec,1,0,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,10,4,6,,40.0%,,,Duck T.,,Science - Coop Fee,0,,[],43,44
81,202620,PHYC,9530,Doctoral Thesis,,,R,23765,2,01,S,Ths,8,0,,07-JAN-2026,09-APR-2026,,M,,,,,,1435-1555,Studley SIR JAMES DUNN BUILDING 302,39,25,14,,64.1%,,,Duck T.,,Science - Coop Fee,0,,[],44,44
1,202620,PHYS,1000,Physics for Life Sciences I,,,,22627,1,01,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,,T,,R,F,,0835-0925,Agricultural AGRICULTURAL COX INSTITUTE 153,72,76,-4,,FULL,,,Shu W.,,,3,,[],1,2
2,202620,PHYS,1000,Physics for Life Sciences I,,,,22628,1,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,W,,,,0935-1125,"Agricultural AGRICULTURAL COX INSTITUTE 106, 112",24,24,0,,FULL,,,Shu W.,,,0,,[],1,2
3,202620,PHYS,1000,Physics for Life Sciences I,,,,22629,1,B02,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,M,,,,,,0935-1125,"Agricultural AGRICULTURAL COX INSTITUTE 106, 112",24,25,-1,,FULL,,,Shu W.,,,0,,[],1,2
4,202620,PHYS,1000,Physics for Life Sciences I,,,,22630,1,B03,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,M,,,,,,1535-1725,"Agricultural AGRICULTURAL COX INSTITUTE 106, 112",24,27,-3,,FULL,,,Shu W.,,,0,,[],1,2
5,202620,PHYS,1003,Physics II,,,,22631,1,01,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,M,T,,R,,,1435-1525,Agricultural AGRICULTURAL COX INSTITUTE 354,24,20,4,,83.3%,,,Selopal G.,,,3,,[],2,2
6,202620,PHYS,1003,Physics II,,,,22632,1,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,,R,,,1135-1425,"Agricultural AGRICULTURAL COX INSTITUTE 106, 112",24,20,4,,83.3%,,,Selopal G.,,,0,,[],2,2
1,202620,PHYL,1002,Human Physiology 2,,,,22615,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Online-ASYNCHRONOUS SESSION,450,306,144,,68.0%,,,Slysz J. (P) Beaudoin M.,,,3,"In-person exams will be held on Thursday, February 5 and Thursday, March 12 from 7:00 - 8:30 p.m. PHYL 1002 is an ONLINE course. If you prefer to register for the hybrid course (face-to-face classes & online activities), register for PHYL 1012. We recommend that first-year students register for PHYL 1012 (hybrid course). Weekly TA sessions will be available and registration will take place on Brightspace during the first week of class.",[],1,15
2,202620,PHYL,1012,Human Physiology 2,,,,22616,1,01,L,Lec,1,3,T0,07-JAN-2026,09-APR-2026,,M,,W,,,,1435-1525 C/D,Studley MCCAIN ARTS&SS AUD-2 Online-ASYNCHRONOUS SESSION,450,361,89,,80.2%,,,Slysz J. (P) Beaudoin M.,,,3,"In-person exams will be held on Thursday, February 5 and Thursday, March 12 from 7:00 - 8:30 p.m. PHYL 1012 is a HYBRID course (face-to-face classes & online activities). If you prefer to register for the online course, register for PHYL 1002. We recommend that first-year students register for PHYL 1012 (hybrid course). If course is full, email phyl10xx@dal.ca. Weekly TA sessions will be available and registration will take place on Brightspace during the first week of class.",[],2,15
3,202620,PHYL,1012,Human Physiology 2,,,R,22617,1,T01,T,Tut,3,0,L0,07-JAN-2026,09-APR-2026,,M,,,,,,1605-1655,Carleton DENTISTRY 4117,53,52,1,,98.1%,,,Slysz J. (P) Beaudoin M.,,,0,This tutorial is reserved for Nursing students.,[],2,15
4,202620,PHYL,1012,Human Physiology 2,,,R,22618,1,T02,T,Tut,3,0,L0,07-JAN-2026,09-APR-2026,,M,,,,,,1705-1755,Carleton DENTISTRY 4117,53,39,14,,73.6%,,,Slysz J. (P) Beaudoin M.,,,0,This tutorial is reserved for Nursing students.,[],2,15
5,202620,PHYL,1012,Human Physiology 2,,,,22619,1,T03,T,Tut,3,0,L0,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,450,270,180,,60.0%,,,Slysz J. (P) Beaudoin M.,,,0,Weekly in-person TA sessions will be available and registration will take place on Brightspace during the first week of class.,[],2,15
6,202620,PHYL,2044,Human Systems Physiology,,,,22620,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1135-1255,Studley KENNETH C ROWE MANAGEMENT 1028,250,181,69,0,72.4%,,,Quinn T.,,,3,,[],3,15
7,202620,PHYL,3320,Human Cell Physiology,,,,22621,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,,,1135-1255,Carleton TUPPER BLDG L10,25,16,9,0,64.0%,,,El Hiani Y.,,,3,,[],4,15
8,202620,PHYL,3520,Core Concepts in Med Physiolog,,,,22622,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,M,,W,,F,,1335-1425,Carleton DENTISTRY 4116,60,21,39,0,35.0%,,,Anini Y. (P) Chappe V.  Chaudhary K.,,,3,,[],5,15
9,202620,PHYL,3600,Directed Project in Physiology,,,S,22623,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,20,7,13,,35.0%,,,Krueger S.,,,3,Students are required to identify a faculty member who agrees to supervise their research project before registering. Please contact stefan.krueger@dal.ca for permission to register.,[],6,15
10,202620,PHYL,3601,Directed Project in Physiology,,,S,22624,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,20,3,17,,15.0%,,,Krueger S.,,,3,Students are required to identify a faculty member who agrees to supervise their research project before registering. Please contact stefan.krueger@dal.ca for permission to register.,[],7,15
11,202620,PHYL,3620,Human Physiology Lab,,,R,22625,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,1235-1425,Carleton TUPPER BLDG 3L01,20,20,0,,FULL,,,Slysz J.,,,3,,[],8,15
12,202620,PHYL,4680,Cardiovascular Physiology,,,,22626,1,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,0905-1025,Carleton TUPPER BLDG L7,18,16,2,0,88.9%,24,16,Quinn T.,,,3,,[],9,15
13,202620,PHYL,5509,Dir Reading in Physiology,,,R,23766,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,35,0,35,,0.0%,,,Dong X.,,,3,Research papers and experimental strategy problems will be discussed in one-on-one or small group meetings.,[],10,15
14,202620,PHYL,5517,Physiology Grad Seminar,,,R,23767,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,R R,,,1105-1155 1305-1455,Carleton TUPPER BLDG 4N01 Carleton TUPPER BLDG 3H01,50,10,40,,20.0%,,,Agosto M. (P) Lomniczi A.,,,3,,[],11,15
15,202620,PHYL,5568,Adv. Cardio Phys.,202620-BMNG-5270,,S R,23768,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,T,,R,,,0905-1025,Carleton TUPPER BLDG L7,4,0,4,0,0.0%,24,16,Quinn T.,,,3,,[],12,15
16,202620,PHYL,9000,Master's Thesis,,,R,23769,2,01,S,Ths,8,0,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,30,6,24,,20.0%,,,Dong X.,,,0,,[],13,15
17,202620,PHYL,9413,Comprehensive Examination,,,,24237,2,01,L,Lec,1,0,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,5,0,5,,0.0%,,,Dong X.,,,0,,[],14,15
18,202620,PHYL,9530,Doctoral Thesis,,,R,23770,2,01,S,Ths,8,0,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,25,4,21,,16.0%,,,Dong X.,,,0,,[],15,15
1,202620,PHYT,5040,Graduate Seminar Series: Basic,,,R,23772,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,W,,,,1435-1725,Sexton INDUSTRIAL ENG & CONT ED ADDIT 222,10,5,5,,50.0%,30,12,McGarity-Shipley E. (P) Keats M.,,,3,,[],1,15
2,202620,PHYT,5070,Directed Study,,,R,23773,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,10,2,8,,20.0%,,,Moyer R.,,,3,Students wishing to register for this directed study must contact the instructor for approval.,[],2,15
3,202620,PHYT,5080,Directed Study,,,R,23774,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,10,1,9,,10.0%,,,Moyer R.,,,3,Students wishing to register for this directed study must contact the instructor for approval.,[],3,15
4,202620,PHYT,5214,Cardiorespiratory II,,,R,23775,2,01,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,M,,W,,,,0835-0955,Carleton COLLABORATIVE HEALTH EDUC BLDG C140,66,64,2,,97.0%,,,McPhee J.,,,3,,[],4,15
5,202620,PHYT,5214,Cardiorespiratory II,,,,23776,2,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,,,R,,,1305-1555,"Carleton FORREST 309, 415",66,64,2,,97.0%,,,McPhee J.,,,0,,[],4,15
6,202620,PHYT,5215,Musculoskeletal Physio II,,,R,23777,2,01,L,Lec,1,6,"B0, T0",07-JAN-2026,09-APR-2026,,M,,W,,,,1035-1225,Carleton COLLABORATIVE HEALTH EDUC BLDG C150,66,64,2,,97.0%,,,Bourret D.,,,6,,[],5,15
7,202620,PHYT,5215,Musculoskeletal Physio II,,,,23778,2,B01,B,Lab,2,0,"L0, T0",07-JAN-2026,09-APR-2026,,M,,W,,,,1335-1725 1335-1725,"Carleton FORREST 309, 415 Carleton FORREST 309, 415",66,64,2,,97.0%,,,Bourret D.,,,0,,[],5,15
8,202620,PHYT,5215,Musculoskeletal Physio II,,,,23779,2,T01,T,Tut,3,0,"L0, B0",07-JAN-2026,09-APR-2026,,,,,,F,,1235-1425,"Carleton DENTISTRY 1205, 1206, 2537, 4114",66,64,2,,97.0%,,,Bourret D.,,,0,,[],5,15
9,202620,PHYT,5300,Surface EMG,,,R,23780,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,10,0,10,,0.0%,,,Staff,,,3,,[],6,15
10,202620,PHYT,5460,Adv Exercise Physio,,,R,23781,2,01,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,,T,,,F,,1305-1425 1005-1125,Carleton TUPPER BLDG THTR C Carleton COLLABORATIVE HEALTH EDUC BLDG C150,66,65,1,,98.5%,,,Quigley A.,,,3,,[],7,15
11,202620,PHYT,5460,Adv Exercise Physio,,,R,23782,2,02,L,Lec,1,3,B0,07-JAN-2026,09-APR-2026,,,,,,F,,0835-0925,Carleton TUPPER BLDG 3H01,65,0,65,,0.0%,,,Quigley A.,,,3,,[],7,15
12,202620,PHYT,5460,Adv Exercise Physio,,,,23783,2,B01,B,Lab,2,0,L0,07-JAN-2026,09-APR-2026,,,T,,R,,,0805-1155 0805-1155,"Carleton FORREST 309, 415 Carleton FORREST 309, 415",66,65,1,,98.5%,,,Quigley A.,,,0,,[],7,15
13,202620,PHYT,5590,Measurement and Instrumentatio,202620-KINE-5590,,R,23784,2,01,L,Lec,1,3,,07-JAN-2026,09-APR-2026,,,,,,,,C/D,Consult Department,15,2,13,,13.3%,30,4,Ladouceur M.,,,3,PHYT5590 will be held in Dalplex room 204.,[],8,15
14,202620,PHYT,6106,"Prof, Ethical, and Mgmt Issues",,,R,23785,,01,L,Lec,1,3,,23-MAR-2026,19-JUN-2026,,,T    T   T,,R   R   R,,,0935-1055 0935-1055   0935-1055   0935-1055,*** 23-MAR-2026 - 09-APR-2026 ***  Carleton DENTISTRY 3156 Studley WELDON LAW BLDG W204        *** 10-APR-2026 - 11-MAY-2026 ***  Carleton DENTISTRY 3156        *** 12-MAY-2026 - 19-JUN-2026 ***  Carleton DENTISTRY 3157,65,62,3,,95.4%,,,McGarity-Shipley E.,,,3,,[],9,15
